CcGene_08666	KAL1825942.1	90.1	383	38	0	1	383	1	383	2.35e-248	689
CcGene_08667	XP_017237910.1	82.0	178	29	1	1	175	1	178	2.62e-101	300
CcGene_08669	XP_074358865.1	67.5	468	31	1	1	347	1	468	9.77e-203	582
CcGene_08670	KAK1403880.1	94.4	90	5	0	47	136	44	133	2.21e-41	146
CcGene_08671	XP_017227346.1	79.8	653	83	2	1	608	1	649	5.59e-160	484
CcGene_08672	XP_017227349.1	89.2	530	26	2	1	500	1	529	2.92e-313	864
CcGene_08673	KAL1831601.1	28.3	321	193	6	1	310	314	608	5.25e-13	82.8
CcGene_08674	KAK1357268.1	98.1	260	5	0	1	260	1	260	2.52e-188	527
CcGene_08677	XP_017254148.1	92.3	635	45	3	1	633	1	633	0.0	1231
CcGene_08675	XP_017248888.1	86.5	451	43	6	1	435	1	449	7.50e-247	690
CcGene_08676	XP_017251778.1	89.4	104	8	1	1	101	1	104	7.32e-59	187
CcGene_08678	XP_017236893.1	93.3	415	25	1	1	412	1	415	2.91e-294	808
CcGene_08680	XP_074338065.1	95.5	822	30	1	1	815	1	822	0.0	1517
CcGene_08679	XP_017219685.1	93.4	422	27	1	1	422	153	573	1.70e-279	777
CcGene_08682	XP_017230644.1	98.0	396	8	0	1	396	1	396	9.14e-280	769
CcGene_08683	XP_017240793.1	73.5	498	92	6	1	462	1	494	3.76e-207	593
CcGene_08684	XP_017225182.1	79.4	34	7	0	90	123	127	160	5.30e-07	57.8
CcGene_08685	KAL1811361.1	29.1	477	247	9	132	535	50	508	7.70e-45	185
CcGene_08686	GMP39481.1	83.0	47	8	0	1	47	1	47	6.15e-15	75.5
CcGene_08687	KAK1383448.1	97.0	167	5	0	1	167	66	232	1.32e-111	328
CcGene_08688	KAK1404279.1	38.4	229	125	4	68	281	303	530	4.82e-36	147
CcGene_08691	XP_017248429.1	95.4	1347	51	2	1	1347	1	1336	0.0	2447
CcGene_08694	XP_017247919.1	97.9	527	11	0	1	527	1	527	0.0	1040
CcGene_08690	XP_017245240.1	86.4	330	26	5	1	328	1	313	1.79e-191	540
CcGene_08700	KAL1819534.1	83.1	89	15	0	6	94	28	116	1.80e-46	155
CcGene_08699	XP_074362019.1	93.9	131	8	0	1	131	1	131	1.93e-84	254
CcGene_08702	KAL8135934.1	93.8	113	6	1	1	113	1	112	4.27e-74	226
CcGene_08696	XP_017245572.2	85.4	384	46	1	1	374	1	384	9.51e-226	641
CcGene_08698	KAK1403376.1	94.9	411	21	0	1	411	1	411	1.44e-291	801
CcGene_08701	KAL1819535.1	95.7	515	21	1	1	515	1	514	0.0	973
CcGene_08695	XP_017228739.1	94.4	484	27	0	1	484	1	484	0.0	897
CcGene_08693	XP_017244641.1	93.0	357	25	0	1	357	1	357	3.07e-224	626
CcGene_08697	XP_063948212.1	93.6	502	32	0	1	502	1	502	0.0	969
CcGene_08692	XP_017244520.1	96.7	120	4	0	1	120	1	120	1.23e-81	246
CcGene_08689	XP_074369661.1	77.6	281	50	8	1	273	1	276	1.02e-111	334
CcGene_08703	XP_017242942.1	89.0	491	42	3	1	480	1	490	9.37e-302	833
CcGene_08704	XP_017244408.1	92.0	411	8	1	1	386	17	427	4.94e-273	758
CcGene_08705	KAK1405071.1	93.0	86	6	0	3	88	465	550	1.83e-33	132
CcGene_08707	XP_017245195.1	84.3	115	18	0	1	115	1	115	7.11e-57	183
CcGene_08706	KAK1405072.1	74.8	408	22	1	1	327	1	408	5.63e-206	580
CcGene_08708	KAL1823889.1	82.6	591	51	5	1	543	1	587	0.0	941
CcGene_08709	KAK1404965.1	50.0	362	131	4	4	319	1454	1811	4.54e-51	194
CcGene_08710	KAL1818359.1	91.1	56	5	0	1	56	1	56	8.81e-21	99.0
CcGene_08711	KAK1375763.1	63.2	399	120	4	11	392	8	396	1.07e-146	432
CcGene_08712	KAL6501168.1	74.8	131	33	0	2	132	298	428	8.48e-59	202
CcGene_08713	XP_063939160.1	57.7	447	112	5	1	374	83	525	3.60e-143	442
CcGene_08714	XP_017217856.1	81.7	810	50	2	1	712	1	810	0.0	1262
CcGene_08715	XP_017219034.1	77.8	189	41	1	2	190	3	190	3.83e-92	282
CcGene_08716	KAK1382821.1	61.8	68	26	0	148	215	40	107	1.72e-18	92.0
CcGene_08717	XP_074345209.1	98.2	437	8	0	1	437	1	437	2.71e-295	812
CcGene_08721	KAK1358937.1	97.5	360	9	0	1	360	1	360	5.70e-258	711
CcGene_08720	XP_017256253.1	91.5	142	12	0	1	142	1	142	3.82e-91	271
CcGene_08722	XP_017256224.1	75.4	248	6	3	1	193	5	252	1.36e-120	352
CcGene_08718	KAK1358940.1	94.0	419	25	0	1	419	1	419	2.90e-290	798
CcGene_08719	XP_017256180.1	71.7	413	37	2	1	337	1	409	6.79e-203	573
CcGene_08723	XP_017252350.1	96.7	788	26	0	1	788	1	788	0.0	1477
CcGene_08724	WOH02813.1	48.5	390	35	5	1	233	1	381	3.57e-91	284
CcGene_08725	KAL8146980.1	87.0	92	12	0	1	92	91	182	3.76e-53	179
CcGene_08726	KAL1813356.1	92.1	2178	159	1	1	2178	1	2164	0.0	3778
CcGene_08727	XP_017219935.1	92.5	400	29	1	1	400	10	408	8.16e-255	707
CcGene_08728	KAK1390097.1	42.3	78	45	0	105	182	65	142	2.81e-10	69.3
CcGene_08729	KAL1818279.1	47.5	198	103	1	130	327	161	357	5.51e-57	202
CcGene_08731	KAL1819134.1	94.6	111	6	0	1	111	495	605	1.04e-68	228
CcGene_08732	XP_074338544.1	52.1	313	35	5	2	203	204	512	1.08e-80	266
CcGene_08733	XP_017241802.1	87.0	522	57	5	24	536	12	531	0.0	916
CcGene_08734	KAL8134956.1	84.6	156	24	0	1	156	25	180	3.18e-84	278
CcGene_08735	KAK1379936.1	79.7	59	11	1	105	162	30	88	3.62e-21	94.4
CcGene_08736	KAN5095902.1	75.0	52	13	0	1	52	116	167	4.58e-14	75.1
CcGene_08737	KAL8098141.1	64.0	222	62	2	91	295	10	230	3.03e-76	268
CcGene_08738	KAK1375146.1	48.1	104	52	2	1	104	1	102	1.56e-21	93.2
CcGene_08740	XP_017223063.1	91.4	900	77	0	1	900	1	900	0.0	1578
CcGene_08741	WP_277223196.1	99.5	380	2	0	483	862	17	396	3.75e-257	731
CcGene_08742	KAK1358889.1	78.1	679	129	5	1	675	1	663	0.0	955
CcGene_08743	XP_017252064.1	33.6	143	95	0	227	369	143	285	3.90e-13	83.6
CcGene_08744	WOH04745.1	81.9	299	45	3	1	290	1	299	6.92e-155	445
CcGene_08747	VFU36668.1	70.8	219	30	1	1	185	1347	1565	1.02e-96	319
CcGene_08749	CDM24156.1	43.0	121	53	4	64	175	2	115	2.13e-07	63.2
CcGene_08750	PAU65559.1	75.1	245	3	1	104	290	34	278	2.23e-105	325
CcGene_08751	KAG7012052.1	87.6	89	11	0	1	89	1	89	2.21e-47	159
CcGene_08752	XP_017240132.1	86.3	467	62	1	1	467	1	465	7.82e-234	659
CcGene_08754	WP_443190318.1	100	134	0	0	119	252	1	134	3.20e-91	276
CcGene_08755	WP_084335469.1	100	509	0	0	171	679	1	509	0.0	1006
CcGene_08756	WP_443190316.1	99.7	385	1	0	93	477	1	385	7.11e-274	769
CcGene_08753	WP_095601492.1	100	185	0	0	708	892	1	185	3.51e-122	379
CcGene_08758	SDJ71572.1	99.3	137	1	0	29	165	1	137	1.35e-85	258
CcGene_08757	WP_095648322.1	93.5	369	23	1	59	427	56	423	3.14e-242	677
CcGene_08762	XOS12910.1	59.2	790	238	6	192	897	3	792	3.77e-282	831
CcGene_08761	WP_443190508.1	99.2	358	3	0	1	358	1	358	4.33e-251	702
CcGene_08759	WP_084334647.1	99.6	488	2	0	1	488	45	532	0.0	961
CcGene_08760	WP_255251420.1	100	109	0	0	1	109	9	117	3.12e-72	226
CcGene_08764	WP_084335184.1	100	346	0	0	236	581	21	366	9.63e-241	677
CcGene_08763	AAZ33734.1	64.6	973	330	4	1	959	1	973	0.0	1247
CcGene_08766	UTN77700.1	77.9	475	77	1	1	447	1	475	3.06e-250	701
CcGene_08765	WP_084337256.1	99.5	411	2	0	1	411	1	411	1.27e-294	818
CcGene_08770	XP_074371557.1	94.4	661	21	1	14	658	18	678	0.0	1216
CcGene_08772	XP_017248010.1	92.5	750	51	2	1	750	1	745	0.0	1376
CcGene_08771	XP_017244285.1	95.1	733	4	1	1	701	1	733	0.0	1333
CcGene_08773	KAL1819707.1	83.2	826	125	3	1	820	33	850	0.0	1259
CcGene_08769	KAL1819713.1	89.2	369	40	0	1	369	1	369	1.05e-249	691
CcGene_08768	KAK1347352.1	54.8	303	137	0	633	935	1	303	1.60e-106	357
CcGene_08767	WOG86036.1	61.4	158	59	1	73	230	47	202	1.74e-62	215
CcGene_08780	XP_074325091.1	84.3	166	25	1	3	167	8	173	1.24e-98	293
CcGene_08774	XP_017216408.1	89.8	157	12	3	1	156	1	154	1.76e-91	273
CcGene_08778	WOG93382.1	92.2	141	11	0	3	143	5	145	4.41e-91	271
CcGene_08776	XP_017218420.1	75.6	406	94	4	1	404	1	403	3.29e-194	554
CcGene_08781	XP_017218919.1	94.8	305	16	0	1	305	1	305	2.94e-205	573
CcGene_08777	XP_057248927.1	45.6	217	73	1	21	192	22	238	4.59e-57	202
CcGene_08782	KAL1809775.1	95.7	345	12	2	1	344	1	343	1.07e-178	509
CcGene_08775	KAL1809782.1	81.6	446	17	1	1	381	1	446	7.25e-237	662
CcGene_08779	XP_017216635.1	88.5	556	64	0	1	556	1	556	1.37e-281	788
CcGene_08784	XP_017242393.2	94.2	638	37	0	1	638	1	638	0.0	1262
CcGene_08785	KAK1382821.1	52.6	95	45	0	127	221	18	112	6.35e-19	92.8
CcGene_08783	XP_017241872.1	85.4	582	53	2	1	550	1	582	0.0	1036
CcGene_08786	XP_017217577.1	88.1	428	49	1	1	428	43	468	1.67e-281	778
CcGene_08787	KAL1809645.1	87.3	1036	122	2	1	1036	1	1026	0.0	1703
CcGene_08791	XP_074369873.1	68.3	575	96	14	1	507	1	557	1.02e-204	592
CcGene_08793	XP_017243929.1	78.9	912	66	4	3	789	336	1246	0.0	1253
CcGene_08792	KAL1821828.1	97.8	401	9	0	1	401	37	437	9.10e-279	774
CcGene_08788	XP_017247167.1	78.5	246	16	1	1	209	184	429	2.00e-120	359
CcGene_08790	XP_017246501.1	91.1	3244	191	4	1	3146	1	3243	0.0	5761
CcGene_08794	XP_063948431.1	96.0	326	13	0	1	326	1	326	1.42e-210	622
CcGene_08789	XP_017247168.1	82.8	366	53	4	1	364	1	358	5.09e-202	570
CcGene_08796	KAL6582754.1	78.9	38	8	0	1	38	95	132	2.43e-10	67.4
CcGene_08795	XP_017223660.1	67.3	609	39	4	1	479	1	579	1.00e-271	760
CcGene_08797	XP_017241688.1	92.1	1499	105	4	1	1496	1	1488	0.0	2664
CcGene_08799	KAK1383400.1	90.2	728	56	8	1	722	1	719	0.0	1207
CcGene_08798	XP_017242274.1	97.2	529	15	0	1	529	1	529	0.0	1016
CcGene_08800	XP_017242345.1	91.7	169	14	0	6	174	1	169	1.66e-109	324
CcGene_08804	XP_017248716.1	91.0	335	29	1	1	335	29	362	4.47e-187	531
CcGene_08802	KAL1814991.1	97.2	354	8	1	1	352	1	354	1.96e-250	692
CcGene_08803	XP_017251770.1	96.1	203	8	0	1	203	1	203	3.20e-140	400
CcGene_08805	KAL1814993.1	95.6	228	10	0	5	232	3	230	1.60e-158	452
CcGene_08801	XP_017251465.1	41.4	411	37	7	1	207	1	411	7.23e-71	232
CcGene_08806	WOG81211.1	61.0	251	42	2	42	236	257	507	2.40e-76	250
CcGene_08807	KAL1830428.1	71.7	527	71	2	1	489	1	487	1.09e-217	638
CcGene_08809	XP_017220500.2	86.0	516	69	2	5	519	10	523	0.0	903
CcGene_08810	WOG82375.1	38.6	870	75	3	1	413	1	868	9.36e-160	483
CcGene_08808	KAK1395067.1	39.2	265	98	6	2	203	153	417	4.50e-44	163
CcGene_08813	KAL1814080.1	96.6	447	14	1	2	447	1	447	0.0	873
CcGene_08811	XP_017255818.1	95.1	185	8	1	1	184	1	185	6.48e-115	335
CcGene_08814	XP_017258194.1	92.7	934	63	1	1	934	1	929	0.0	1816
CcGene_08812	KAL1814079.1	89.2	627	59	2	1	627	13	630	0.0	1127
CcGene_08816	MDN8779907.1	100	52	0	0	13	64	31	82	2.15e-11	68.2
CcGene_08815	XP_017237558.1	99.5	371	2	0	1	371	1	371	4.31e-279	766
CcGene_08819	XP_017244780.1	92.8	458	32	1	1	457	1	458	6.82e-281	778
CcGene_08821	KAK1386556.1	96.9	387	12	0	1	387	60	446	8.59e-272	751
CcGene_08820	XP_017248377.1	97.4	491	13	0	1	491	1	491	0.0	889
CcGene_08817	XP_017247053.1	90.9	461	39	3	1	459	1	460	3.24e-280	776
CcGene_08818	GKV28885.1	96.5	144	5	0	1	144	1	144	2.90e-103	304
CcGene_08822	XP_074345370.1	88.8	215	24	0	5	219	78	292	4.64e-135	392
CcGene_08823	KAL8106495.1	71.8	266	68	3	1	259	1	266	3.52e-120	355
CcGene_08824	KAG8384586.1	90.3	31	3	0	8	38	140	170	1.94e-08	62.8
CcGene_08825	KAK1374592.1	63.7	226	56	7	7	210	49	270	6.93e-78	248
CcGene_08826	XP_017251315.1	89.7	273	28	0	1	273	1	273	7.76e-180	513
CcGene_08828	XP_017242101.1	90.7	367	34	0	1	367	1	367	2.65e-230	642
CcGene_08827	KAK1383799.1	62.2	246	12	1	1	165	219	464	1.20e-82	262
CcGene_08829	XP_017240618.1	66.0	644	137	5	2	563	184	827	8.75e-277	786
CcGene_08830	XP_017244617.2	91.6	1472	120	3	1	1472	1	1468	0.0	2578
CcGene_08831	XP_017258704.1	92.5	174	13	0	2	175	1	174	1.91e-116	338
CcGene_08832	XP_074345877.1	99.3	145	1	0	1	145	1	145	1.88e-97	288
CcGene_08833	XP_074343743.1	80.8	615	118	0	1	615	1	615	0.0	883
CcGene_08834	KAL8132115.1	78.1	105	23	0	1	105	1	105	3.71e-44	164
CcGene_08835	XP_017231120.1	84.3	83	13	0	1	83	100	182	2.04e-41	150
CcGene_08838	KAL1802591.1	87.1	224	29	0	142	365	10	233	2.00e-148	429
CcGene_08837	KAL1802588.1	92.7	110	8	0	1	110	1	110	2.59e-67	209
CcGene_08836	XP_074325224.1	94.7	358	19	0	1	358	1	358	3.02e-252	697
CcGene_08839	KAL1802592.1	91.7	362	25	2	1	362	1	357	1.59e-225	629
CcGene_08842	KAL1824347.1	89.4	385	41	0	1	385	49	433	5.72e-248	690
CcGene_08841	XP_017239757.1	88.3	497	58	0	1	497	1	497	0.0	878
CcGene_08840	XP_017216471.1	65.9	41	14	0	6	46	94	134	1.65e-07	58.2
CcGene_08843	KAL1832424.1	77.5	564	15	1	1	452	1	564	1.40e-293	814
CcGene_08844	XP_017237547.1	98.9	94	1	0	5	98	27	120	3.48e-55	186
CcGene_08846	KAK1370711.1	58.9	56	23	0	1	56	88	143	1.54e-12	73.2
CcGene_08845	XP_017230140.1	88.5	295	28	3	3	294	2	293	9.25e-184	526
CcGene_08847	KAK1399685.1	34.1	167	61	3	64	184	124	287	5.68e-09	67.8
CcGene_08848	KAK1391547.1	29.7	101	69	2	39	137	42	142	6.56e-08	62.4
CcGene_08849	KAL1806397.1	87.9	149	18	0	145	293	83	231	4.20e-91	281
CcGene_08854	XP_017252848.1	94.0	748	45	0	1	748	50	797	0.0	1354
CcGene_08853	KAK1398350.1	90.0	239	20	2	1	237	1	237	1.22e-103	313
CcGene_08857	XP_017254970.1	97.9	291	6	0	1	291	1	291	1.58e-202	565
CcGene_08855	XP_017255495.1	76.9	238	22	2	23	228	22	258	5.83e-107	320
CcGene_08856	XP_017214896.1	90.2	499	45	1	1	495	1	499	8.32e-302	834
CcGene_08859	WOG99705.1	92.4	132	10	0	1	132	1	132	1.07e-75	239
CcGene_08860	WOG99705.1	85.5	179	12	1	1	165	160	338	1.44e-101	306
CcGene_08858	XP_017252052.1	84.1	1721	192	11	9	1670	3	1701	0.0	2801
CcGene_08862	KAL1814867.1	79.8	861	158	3	1	852	1	854	2.39e-175	543
CcGene_08863	XP_022882220.1	52.2	274	118	2	122	383	1	273	1.33e-82	266
CcGene_08866	XP_017231175.1	93.0	626	44	0	1	626	1	626	0.0	1137
CcGene_08865	XP_028102129.2	55.1	336	148	1	8	340	65	400	8.89e-120	362
CcGene_08867	KAL1827041.1	92.3	975	75	0	1	975	6	980	0.0	1093
CcGene_08868	XP_017246581.1	85.6	397	52	2	1	394	9	403	2.86e-243	677
CcGene_08869	KAL1833939.1	70.3	444	91	6	1	403	1	444	1.67e-203	579
CcGene_08870	WOG86618.1	65.5	174	60	0	1	174	126	299	1.96e-78	246
CcGene_08872	KAK1383140.1	40.2	127	40	2	51	141	65	191	2.06e-17	89.0
CcGene_08871	KAL1832042.1	52.9	70	33	0	205	274	743	812	1.42e-11	78.2
CcGene_08876	XP_017238901.1	93.1	305	21	0	1	305	1	305	2.63e-208	581
CcGene_08877	KAK1392734.1	88.9	650	71	1	5	654	35	683	0.0	1148
CcGene_08874	XP_017240934.2	60.2	909	268	10	15	860	1	878	4.93e-283	831
CcGene_08879	XP_017237209.1	97.7	215	5	0	1	215	1	215	1.31e-141	410
CcGene_08878	KAK1392739.1	92.1	140	11	0	1	140	1	140	2.50e-86	259
CcGene_08875	XP_017237790.1	65.5	522	51	4	1	422	1	493	8.98e-197	565
CcGene_08873	KAL1822750.1	64.5	369	71	2	5	373	343	651	7.99e-143	431
CcGene_08881	XP_017252157.1	99.3	1048	5	1	1	1048	1	1046	0.0	2140
CcGene_08880	XP_017249409.1	86.3	628	60	5	1	603	16	642	1.60e-304	851
CcGene_08882	XP_017215623.1	85.4	287	39	1	1	284	1	287	1.66e-172	489
CcGene_08883	WOG94167.1	85.1	309	45	1	1	309	1	308	3.34e-195	550
CcGene_08885	XP_063944808.1	100	85	0	0	1	85	294	378	1.23e-53	184
CcGene_08887	XP_017249046.1	93.8	354	18	1	1	350	82	435	1.05e-232	650
CcGene_08888	XP_017230571.1	99.0	205	2	0	1	205	1	205	7.09e-144	414
CcGene_08890	WOH14748.1	45.6	261	75	4	1	221	301	534	3.64e-58	204
CcGene_08889	XP_017228355.1	53.6	302	126	2	34	321	167	468	3.25e-103	339
CcGene_08892	XP_017252197.1	88.3	1162	125	4	1	1159	19	1172	0.0	1597
CcGene_08894	XP_017253250.1	89.8	205	17	1	1	205	1	201	3.83e-123	357
CcGene_08895	KAK1399527.1	94.8	1300	68	0	1	1300	1	1300	0.0	2409
CcGene_08896	KAK1404279.1	38.3	227	125	3	69	280	304	530	1.28e-39	156
CcGene_08901	CAO1880753.1	61.1	54	21	0	14	67	3	56	1.61e-11	64.7
CcGene_08899	KAK1352564.1	40.9	115	46	2	38	130	97	211	4.56e-13	76.6
CcGene_08897	XP_017254745.1	90.5	315	27	3	1	312	1	315	1.39e-205	575
CcGene_08900	KAK1382808.1	61.7	60	23	0	1	60	11	70	1.25e-13	72.0
CcGene_08898	XP_017257164.1	90.4	365	23	5	1	358	1	360	6.61e-236	655
CcGene_08903	XP_017240927.1	91.6	323	20	1	1	316	1	323	1.68e-209	585
CcGene_08907	XP_017249969.1	73.3	389	34	5	1	350	1	358	2.10e-188	535
CcGene_08906	KAL1816617.1	94.9	137	7	0	2	138	5	141	6.04e-80	243
CcGene_08908	KAL1816611.1	94.0	1135	59	3	1	1133	1	1128	0.0	2027
CcGene_08909	KAK1396935.1	43.0	107	33	1	38	116	24	130	4.63e-14	77.4
CcGene_08910	XP_063950642.1	75.9	232	53	2	1	232	91	319	4.76e-115	347
CcGene_08911	KAK1393596.1	86.4	59	8	0	1	59	154	212	1.20e-23	100
CcGene_08912	XP_074359151.1	94.5	815	45	0	1	815	1	815	0.0	1388
CcGene_08913	XP_074344310.1	42.5	160	82	2	1	160	277	426	2.20e-27	119
CcGene_08914	XP_074347406.1	70.3	236	40	1	35	240	220	455	1.82e-113	346
CcGene_08915	XP_074344310.1	38.1	147	81	2	1	147	291	427	2.45e-19	97.8
CcGene_08916	XP_017228496.1	47.0	1401	597	15	26	1312	8	1376	0.0	1208
CcGene_08917	XP_074344310.1	41.9	160	83	2	1	160	277	426	9.26e-26	116
CcGene_08918	XP_074344310.1	42.2	161	83	2	1	161	277	427	8.79e-30	124
CcGene_08919	SPO68467.1	57.5	73	31	0	21	93	35	107	4.94e-12	75.9
CcGene_08920	WP_095649213.1	100	146	0	0	1	146	11	156	1.08e-95	284
CcGene_08921	XP_017248867.1	94.1	306	18	0	101	406	1	306	8.07e-211	592
CcGene_08922	XP_063950627.1	82.3	423	63	2	1	417	1	417	2.80e-241	674
CcGene_08923	XP_017258407.1	91.4	1023	80	4	2	1024	3	1017	0.0	1804
CcGene_08924	XP_017251520.1	86.4	198	19	5	1	194	139	332	1.17e-107	323
CcGene_08925	XP_017233169.2	48.4	91	40	1	12	95	467	557	1.08e-11	72.0
CcGene_08926	XP_074348990.1	45.4	293	106	1	1	239	27	319	1.02e-80	256
CcGene_08927	XP_017251318.1	82.3	407	61	3	61	457	62	467	1.88e-186	539
CcGene_08928	KAK1358175.1	59.8	244	85	3	1	235	1	240	5.31e-75	238
CcGene_08929	WP_277222673.1	100	353	0	0	281	633	27	379	4.32e-239	676
CcGene_08930	WP_084339820.1	100	122	0	0	27	148	1	122	4.75e-71	220
CcGene_08932	WP_084339815.1	100	122	0	0	1	122	1	122	2.32e-65	207
CcGene_08931	GME07211.1	65.8	421	136	2	124	536	2	422	3.30e-172	504
CcGene_08933	GEW75313.1	84.9	518	73	2	1	513	1756	2273	2.29e-276	848
CcGene_08934	GEW75313.1	77.7	385	85	1	2	385	2284	2668	3.05e-190	598
CcGene_08935	GEW75313.1	90.0	637	57	1	1	630	2906	3542	0.0	1087
CcGene_08936	XP_063939160.1	42.1	624	167	8	7	439	91	711	1.16e-113	367
CcGene_08937	EYU03351.1	54.5	191	74	2	1	191	14	191	1.43e-46	173
CcGene_08940	WP_443190864.1	100	231	0	0	121	351	12	242	3.29e-155	446
CcGene_08938	WP_084332895.1	100	412	0	0	380	791	1	412	1.75e-300	839
CcGene_08939	WP_277220476.1	99.2	396	3	0	351	746	1	396	5.43e-277	777
CcGene_08941	WP_095649298.1	100	124	0	0	1	124	1	124	7.56e-78	242
CcGene_08943	WP_095648033.1	52.0	614	7	2	35	360	641	1254	2.51e-172	525
CcGene_08944	XP_063937980.1	74.7	884	134	2	1	794	322	1205	0.0	1349
CcGene_08946	KAK1383336.1	47.2	72	38	0	2	73	117	188	1.24e-15	79.3
CcGene_08948	WP_095648531.1	99.7	663	2	0	269	931	1	663	0.0	1270
CcGene_08947	WP_084338684.1	100	400	0	0	1	400	1	400	6.52e-284	797
CcGene_08956	XP_017219160.1	95.5	780	34	1	2	780	174	953	0.0	1477
CcGene_08950	KAL1810540.1	94.5	532	27	1	1	532	63	592	0.0	995
CcGene_08958	KAK1362897.1	86.8	152	20	0	1	152	1	152	3.15e-88	265
CcGene_08951	KAK1362883.1	83.9	149	23	1	12	159	2	150	3.78e-72	227
CcGene_08953	XP_074324602.1	86.0	136	18	1	1	136	1	135	1.14e-82	254
CcGene_08957	XP_017215826.1	97.1	348	10	0	1	348	1	348	1.13e-249	689
CcGene_08955	KAL1810544.1	49.5	709	161	7	1	534	1	687	6.63e-197	577
CcGene_08952	XP_017218726.1	92.5	838	58	2	38	873	42	876	0.0	1394
CcGene_08949	KAK1362880.1	93.4	152	9	1	1	152	1	151	2.70e-94	288
CcGene_08954	XP_017216659.1	93.0	100	6	1	1	99	1	100	2.15e-61	193
CcGene_08962	XP_017243841.1	95.1	367	15	1	1	367	1	364	1.96e-270	743
CcGene_08959	XP_074373515.1	40.2	301	103	10	1	239	14	299	5.51e-49	177
CcGene_08961	XP_017244783.1	95.6	158	7	0	1	158	1	158	1.62e-111	324
CcGene_08964	XP_063944369.1	98.0	203	4	0	1	203	1	203	1.07e-138	397
CcGene_08963	XP_017231382.1	95.1	364	18	0	1	364	1	364	6.44e-241	669
CcGene_08966	KAK1375196.1	70.8	178	44	4	1	170	1	178	3.24e-75	234
CcGene_08967	XP_017233725.1	78.7	188	32	3	1	181	1	187	7.52e-89	269
CcGene_08965	XP_017231973.1	88.5	436	41	5	1	434	1	429	5.50e-267	740
CcGene_08968	KAL1813314.1	99.0	494	5	0	5	498	75	568	0.0	908
CcGene_08973	XP_017254872.2	96.1	333	11	1	2	334	1	331	3.05e-230	639
CcGene_08972	XP_017258486.1	83.7	852	93	4	1	806	1	852	0.0	1317
CcGene_08970	KAK1389658.1	94.5	255	14	0	1	255	237	491	2.27e-158	460
CcGene_08971	KAK1389657.1	88.4	112	13	0	1	112	1	112	2.55e-63	209
CcGene_08969	KAL8094900.1	91.5	236	8	1	25	260	121	344	5.79e-133	394
CcGene_08974	XP_017246676.1	82.0	532	19	2	1	456	1	531	3.48e-286	840
CcGene_08975	WOG95677.1	97.3	1240	32	1	1	1240	693	1931	0.0	2380
CcGene_08981	XP_017252156.1	84.0	125	20	0	2	126	8	132	1.99e-73	226
CcGene_08977	XP_017229051.1	93.9	572	35	0	1	572	1	572	0.0	1075
CcGene_08978	XP_017252168.2	94.7	619	32	1	1	618	25	643	0.0	1173
CcGene_08980	XP_074379406.1	86.3	524	70	1	12	535	11	532	9.22e-306	847
CcGene_08979	XP_017229433.1	89.3	1200	124	2	1	1196	1	1200	0.0	2181
CcGene_08976	XP_017229054.1	97.5	157	4	0	1	157	1	157	7.58e-87	262
CcGene_08982	KAL1806693.1	49.8	663	59	7	1	390	1	662	3.47e-178	522
CcGene_08983	XP_074340744.1	85.1	435	63	2	1	435	1	433	7.16e-278	768
CcGene_08984	XP_017220709.1	95.3	255	11	1	1	254	1	255	1.67e-164	470
CcGene_08985	KAK1388522.1	95.9	217	9	0	2	218	6	222	6.26e-144	411
CcGene_08986	XP_017258242.1	97.3	890	24	0	1	890	1	890	0.0	1591
CcGene_08987	XP_017239550.2	95.3	338	16	0	1	338	1	338	9.12e-236	660
CcGene_08990	KAL1820174.1	90.5	380	33	1	1	377	1	380	5.90e-242	672
CcGene_08988	XP_017244345.1	100	166	0	0	1	166	1	166	2.27e-115	335
CcGene_08993	XP_017246571.1	95.3	362	17	0	1	362	1	362	1.30e-239	665
CcGene_08992	KAL1820176.1	95.2	312	15	0	1	312	1	312	4.25e-218	607
CcGene_08989	XP_074372164.1	99.7	389	1	0	1	389	1	389	3.33e-283	778
CcGene_08991	KAL1820175.1	73.6	337	68	4	1	322	1	331	3.36e-155	449
CcGene_08994	KAL1832897.1	84.2	632	48	6	1	591	1	621	0.0	1004
CcGene_08995	XP_017226805.1	90.5	2715	245	6	1	2704	1	2714	0.0	4833
CcGene_08997	KAK1347351.1	60.8	309	114	2	68	369	157	465	2.62e-121	399
CcGene_08996	XP_017220290.1	83.0	477	75	2	8	484	2	472	4.70e-287	795
CcGene_08998	KAL1833685.1	93.6	472	29	1	1	472	1	471	8.76e-312	857
CcGene_09000	XP_017255030.2	82.7	497	65	5	4	485	25	515	2.99e-273	762
CcGene_08999	XP_017214813.1	80.1	447	11	1	1	369	1	447	1.23e-255	709
CcGene_09001	KAK1359358.1	94.8	308	16	0	1	308	45	352	2.73e-213	596
CcGene_09004	XP_017235363.1	94.9	356	17	1	1	355	1	356	2.88e-247	684
CcGene_09002	XP_017231380.1	94.6	258	14	0	1	258	17	274	1.52e-185	520
CcGene_09003	XP_017233535.1	91.9	509	41	0	1	509	37	545	0.0	934
CcGene_09005	XP_017235362.1	75.1	490	24	4	1	396	1	486	1.54e-240	674
CcGene_09006	XP_017236156.1	97.9	577	12	0	1	577	1	577	2.68e-313	870
CcGene_09009	XP_017235659.1	96.2	789	25	2	1	789	1	784	0.0	1468
